date,food name,Ingredients,Nutrition,nutrition value,text
2021-08-13,filippino lechon kawali,"1 ½ pounds pork belly, cut into small pieces,3 cloves garlic, crushed,2 bay leaves,½ teaspoon salt,½ teaspoon ground black pepper,water to cover,oil for frying","protein:,,,carbohydrates:,,,dietary fiber:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","42 %,1 %,1 %,70 %,53 %,21 %,1 %,71 %,14 %,1 %,1 %,5 %,7 %,9 %,64 %,39 %","filippino lechon kawali 1 ½ pounds pork belly, cut into small pieces,3 cloves garlic, crushed,2 bay leaves,½ teaspoon salt,½ teaspoon ground black pepper,water to cover,oil for frying protein:,,,carbohydrates:,,,dietary fiber:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,"
2021-08-13,pork dumpl,"100 (3.5 inch square) wonton wrappers,1 ¾ pounds ground pork,1 tablespoon minced fresh ginger root,4 cloves garlic, minced,2 tablespoons thinly sliced green onion,4 tablespoons soy sauce,3 tablespoons sesame oil,1 egg, beaten,5 cups finely shredded Chinese cabbage","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","78 %,26 %,13 %,44 %,43 %,43 %,6 %,151 %,38 %,31 %,44 %,14 %,35 %,23 %,18 %,58 %,138 %","pork dumpl 100 (3.5 inch square) wonton wrappers,1 ¾ pounds ground pork,1 tablespoon minced fresh ginger root,4 cloves garlic, minced,2 tablespoons thinly sliced green onion,4 tablespoons soy sauce,3 tablespoons sesame oil,1 egg, beaten,5 cups finely shredded Chinese cabbage protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,"
2021-08-13,chines lion' head soup,"1 pound ground pork,1 egg,1 tablespoon cornstarch,2 teaspoons sesame oil,1 tablespoon minced fresh ginger root,¼ teaspoon monosodium glutamate (MSG) (Optional),1 teaspoon salt,2 green onions, chopped and divided,1 tablespoon vegetable oil,1 head napa cabbage, cored and cut into chunks,2 cups low-sodium chicken broth,2 cups water, or as needed,1 tablespoon soy sauce,2 teaspoons sesame oil","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","48 %,2 %,7 %,52 %,54 %,43 %,10 %,79 %,46 %,55 %,27 %,12 %,10 %,15 %,18 %,40 %,89 %","chines lion' head soup 1 pound ground pork,1 egg,1 tablespoon cornstarch,2 teaspoons sesame oil,1 tablespoon minced fresh ginger root,¼ teaspoon monosodium glutamate (MSG) (Optional),1 teaspoon salt,2 green onions, chopped and divided,1 tablespoon vegetable oil,1 head napa cabbage, cored and cut into chunks,2 cups low-sodium chicken broth,2 cups water, or as needed,1 tablespoon soy sauce,2 teaspoons sesame oil protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,"
2021-08-13,empanada dough,"2 cups all-purpose flour,½ teaspoon salt,⅓ cup white sugar,1 egg yolk,½ cup water,2 tablespoons all-purpose flour for dusting,2 tablespoons melted butter for brushing","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","3 %,4 %,1 %,2 %,4 %,4 %,1 %,7 %,5 %,3 %,1 %,2 %,9 %","empanada dough 2 cups all-purpose flour,½ teaspoon salt,⅓ cup white sugar,1 egg yolk,½ cup water,2 tablespoons all-purpose flour for dusting,2 tablespoons melted butter for brushing protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,"
2021-08-13,filipino avocado milkshak,"1 avocado - peeled, pitted, and cubed,5 cubes ice,3 tablespoons white sugar,1 ⅓ cups milk,1 teaspoon fresh lemon or lime juice,1 scoop vanilla ice cream","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","16 %,12 %,27 %,29 %,25 %,6 %,10 %,26 %,20 %,20 %,23 %,22 %,3 %,18 %,21 %,3 %,18 %","filipino avocado milkshak 1 avocado - peeled, pitted, and cubed,5 cubes ice,3 tablespoons white sugar,1 ⅓ cups milk,1 teaspoon fresh lemon or lime juice,1 scoop vanilla ice cream protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,"
2021-08-13,ube-macapuno cake,"2 ½ cups cake flour,3 teaspoons baking powder,1 teaspoon salt,1 cup ube (purple yam), cooked and finely grated,¾ cup milk,1 teaspoon vanilla extract,½ cup corn syrup,7 egg yolks, lightly beaten,½ cup vegetable oil,7 egg whites,1 teaspoon cream of tartar,1 cup white sugar,6 drops red food color,6 drops blue food coloring,1 (12 ounce) jar macapuno (coconut preserves),1 cup evaporated milk, chilled,¾ cup white sugar,1 cup butter, softened,1 drop violet food coloring","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","24 %,24 %,3 %,67 %,66 %,56 %,14 %,34 %,6 %,1 %,18 %,23 %,20 %,6 %,7 %,19 %,30 %","ube-macapuno cake 2 ½ cups cake flour,3 teaspoons baking powder,1 teaspoon salt,1 cup ube (purple yam), cooked and finely grated,¾ cup milk,1 teaspoon vanilla extract,½ cup corn syrup,7 egg yolks, lightly beaten,½ cup vegetable oil,7 egg whites,1 teaspoon cream of tartar,1 cup white sugar,6 drops red food color,6 drops blue food coloring,1 (12 ounce) jar macapuno (coconut preserves),1 cup evaporated milk, chilled,¾ cup white sugar,1 cup butter, softened,1 drop violet food coloring protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,"
2021-08-13,lumpia in the air fryer,"1 pound Italian hot sausage links,½ cup finely sliced green onions,¼ cup diced onions,½ cup finely chopped carrots,½ cup finely chopped water chestnuts,2 cloves garlic, minced,2 tablespoons soy sauce,½ teaspoon salt,¼ teaspoon ground ginger,16 spring roll wrappers,avocado oil cooking spray","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","10 %,2 %,2 %,9 %,10 %,4 %,14 %,15 %,6 %,2 %,3 %,1 %,4 %,3 %,3 %,19 %,17 %","lumpia in the air fryer 1 pound Italian hot sausage links,½ cup finely sliced green onions,¼ cup diced onions,½ cup finely chopped carrots,½ cup finely chopped water chestnuts,2 cloves garlic, minced,2 tablespoons soy sauce,½ teaspoon salt,¼ teaspoon ground ginger,16 spring roll wrappers,avocado oil cooking spray protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,"
2021-08-13,goat stew,"1 pound bone-in goat meat, cut into large chunks,¼ cup vinegar,¼ cup soy sauce,4 cloves garlic, crushed,1 tablespoon vegetable oil,1 onion, chopped,1 red bell pepper, cut into 1-inch squares,1 cup tomato sauce,2 cups beef stock,1 potato, peeled and cut into large chunks,2 carrots, peeled and cut into large chunks,½ cup green peas,½ teaspoon salt,¼ teaspoon pepper,1 pinch cayenne pepper","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","52 %,9 %,22 %,10 %,7 %,18 %,158 %,57 %,30 %,115 %,15 %,7 %,28 %,17 %,30 %,67 %,28 %","goat stew 1 pound bone-in goat meat, cut into large chunks,¼ cup vinegar,¼ cup soy sauce,4 cloves garlic, crushed,1 tablespoon vegetable oil,1 onion, chopped,1 red bell pepper, cut into 1-inch squares,1 cup tomato sauce,2 cups beef stock,1 potato, peeled and cut into large chunks,2 carrots, peeled and cut into large chunks,½ cup green peas,½ teaspoon salt,¼ teaspoon pepper,1 pinch cayenne pepper protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,"
2021-08-13,ginataang manok (chicken cook in coconut milk),"3 tablespoons canola oil,½ cup sliced fresh ginger,1 (5 pound) whole chicken, cut into pieces,salt and ground black pepper to taste,2 (14 ounce) cans coconut milk,1 (10 ounce) package frozen chopped spinach, thawed and drained","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","79 %,2 %,12 %,92 %,160 %,34 %,114 %,126 %,28 %,7 %,24 %,10 %,39 %,45 %,20 %,6 %,19 %","ginataang manok (chicken cook in coconut milk) 3 tablespoons canola oil,½ cup sliced fresh ginger,1 (5 pound) whole chicken, cut into pieces,salt and ground black pepper to taste,2 (14 ounce) cans coconut milk,1 (10 ounce) package frozen chopped spinach, thawed and drained protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,"
2021-08-13,adobong pusit (squid adobo),"2 ¼ pounds squid, cleaned,½ cup white vinegar,½ cup water,salt and ground black pepper to taste,2 tablespoons olive oil,1 small onion, minced,2 cloves garlic, minced,1 tomato, chopped,1 tablespoon soy sauce","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,calories from fat:,,","57 %,1 %,3 %,11 %,4 %,18 %,24 %,4 %,9 %,2 %,9 %,15 %,2 %,3 %,9 %","adobong pusit (squid adobo) 2 ¼ pounds squid, cleaned,½ cup white vinegar,½ cup water,salt and ground black pepper to taste,2 tablespoons olive oil,1 small onion, minced,2 cloves garlic, minced,1 tomato, chopped,1 tablespoon soy sauce protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,calories from fat:,,"
2021-08-13,lumpia (shanghai version),"1 pound ground pork,1 pound ground beef,1 medium onion, finely chopped,1 carrot, grated,¼ cup soy sauce,2 ½ teaspoons black pepper,1 ½ tablespoons garlic powder,2 tablespoons salt,1 (16 ounce) package spring roll wrappers,1 ½ quarts oil for frying","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","20 %,5 %,3 %,27 %,26 %,13 %,10 %,42 %,11 %,2 %,6 %,2 %,9 %,6 %,5 %,42 %,30 %","lumpia (shanghai version) 1 pound ground pork,1 pound ground beef,1 medium onion, finely chopped,1 carrot, grated,¼ cup soy sauce,2 ½ teaspoons black pepper,1 ½ tablespoons garlic powder,2 tablespoons salt,1 (16 ounce) package spring roll wrappers,1 ½ quarts oil for frying protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,"
2021-08-13,traci' adobo season,"2 tablespoons salt,1 tablespoon paprika,2 teaspoons ground black pepper,1 ½ teaspoons onion powder,1 ½ teaspoons dried oregano,1 ½ teaspoons ground cumin,1 teaspoon garlic powder,1 teaspoon chili powder","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,calories from fat:,,","1 %,4 %,1 %,1 %,1 %,2 %,1 %,1 %,27 %","traci' adobo season 2 tablespoons salt,1 tablespoon paprika,2 teaspoons ground black pepper,1 ½ teaspoons onion powder,1 ½ teaspoons dried oregano,1 ½ teaspoons ground cumin,1 teaspoon garlic powder,1 teaspoon chili powder protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,calories from fat:,,"
2021-08-13,filipino beef steak,"1 lemon, juiced,3 tablespoons soy sauce,1 teaspoon white sugar,salt and pepper to taste,4 pounds New York strip steak, sliced thin,1 tablespoon cornstarch,¼ cup vegetable oil,3 tablespoons olive oil,1 onion, chopped,2 cloves garlic, chopped","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","177 %,3 %,6 %,60 %,56 %,59 %,256 %,120 %,28 %,9 %,9 %,33 %,29 %,33 %,26 %,30 %","filipino beef steak 1 lemon, juiced,3 tablespoons soy sauce,1 teaspoon white sugar,salt and pepper to taste,4 pounds New York strip steak, sliced thin,1 tablespoon cornstarch,¼ cup vegetable oil,3 tablespoons olive oil,1 onion, chopped,2 cloves garlic, chopped protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,"
2021-08-13,cassava cake,"2 cups grated, peeled yucca,2 eggs, beaten,1 (12 ounce) can evaporated milk,1 (14 ounce) can sweetened condensed milk,1 (14 ounce) can coconut milk","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","16 %,13 %,5 %,24 %,57 %,20 %,5 %,19 %,6 %,18 %,7 %,22 %,10 %,17 %,13 %,4 %,10 %","cassava cake 2 cups grated, peeled yucca,2 eggs, beaten,1 (12 ounce) can evaporated milk,1 (14 ounce) can sweetened condensed milk,1 (14 ounce) can coconut milk protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,"
2021-08-13,garlic rice,"2 tablespoons vegetable oil,1 ½ tablespoons chopped garlic,2 tablespoons ground pork,4 cups cooked white rice,1 ½ teaspoons garlic salt,ground black pepper to taste","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","12 %,15 %,3 %,14 %,9 %,2 %,30 %,18 %,2 %,23 %,3 %,12 %,8 %,3 %,28 %,32 %","garlic rice 2 tablespoons vegetable oil,1 ½ tablespoons chopped garlic,2 tablespoons ground pork,4 cups cooked white rice,1 ½ teaspoons garlic salt,ground black pepper to taste protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,"
2021-08-13,pork sinigang,"1 tablespoon vegetable oil,1 small onion, chopped,1 teaspoon salt,1 (1/2 inch) piece fresh ginger, chopped,2 plum tomatoes, cut into 1/2-inch dice,1 pound bone-in pork chops,4 cups water, more if needed,1 (1.41 ounce) package tamarind soup base (such as Knorr®),½ pound fresh green beans, trimmed","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","53 %,4 %,12 %,14 %,12 %,21 %,18 %,100 %,59 %,31 %,8 %,7 %,8 %,19 %,20 %,104 %,120 %","pork sinigang 1 tablespoon vegetable oil,1 small onion, chopped,1 teaspoon salt,1 (1/2 inch) piece fresh ginger, chopped,2 plum tomatoes, cut into 1/2-inch dice,1 pound bone-in pork chops,4 cups water, more if needed,1 (1.41 ounce) package tamarind soup base (such as Knorr®),½ pound fresh green beans, trimmed protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,"
2021-08-13,pinakbet,"3 tablespoons olive oil,1 onion, chopped,2 cloves garlic, minced,½ pound pork loin, chopped,½ pound peeled and deveined prawns,salt and pepper to taste,1 tomato, chopped,¼ pound zucchini, seeded and cut into bite-size pieces,¼ pound fresh okra, ends trimmed,¼ pound fresh green beans, trimmed,¼ pound eggplant, cut into bite-size pieces,1 small bitter melon, cut into bite-size pieces","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","28 %,3 %,13 %,16 %,11 %,25 %,11 %,31 %,19 %,38 %,12 %,6 %,10 %,15 %,13 %,4 %,26 %","pinakbet 3 tablespoons olive oil,1 onion, chopped,2 cloves garlic, minced,½ pound pork loin, chopped,½ pound peeled and deveined prawns,salt and pepper to taste,1 tomato, chopped,¼ pound zucchini, seeded and cut into bite-size pieces,¼ pound fresh okra, ends trimmed,¼ pound fresh green beans, trimmed,¼ pound eggplant, cut into bite-size pieces,1 small bitter melon, cut into bite-size pieces protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,"
2021-08-13,chicken sotanghon,"2 cups water,1 teaspoon salt,1 pound chicken legs,1 ounce dried shiitake mushrooms,8 ounces bean thread noodles (cellophane noodles),3 tablespoons olive oil,1 onion, chopped,2 cloves garlic, minced,1 ½ teaspoons achiote powder,1 tablespoon fish sauce,salt and pepper to taste,2 (14.5 ounce) cans chicken broth,2 green onions, chopped","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,calories from fat:,,","18 %,8 %,3 %,13 %,9 %,10 %,1 %,30 %,11 %,4 %,3 %,2 %,3 %,6 %,12 %,30 %","chicken sotanghon 2 cups water,1 teaspoon salt,1 pound chicken legs,1 ounce dried shiitake mushrooms,8 ounces bean thread noodles (cellophane noodles),3 tablespoons olive oil,1 onion, chopped,2 cloves garlic, minced,1 ½ teaspoons achiote powder,1 tablespoon fish sauce,salt and pepper to taste,2 (14.5 ounce) cans chicken broth,2 green onions, chopped protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,calories from fat:,,"
